factor	motif	correlation	abs_correlation	pval	permutation_pval	combined	p_adj	-log10(p-value)	motif_stddev
FOSB	GM.5.0.bZIP.0096	0.2175763443598932	0.2175763443598932	0.10173087414494944	0.23190335305719928	0.1119866201911278	0.22761508168928415	0.6427989651353481	0.014626078244026657
JUN	GM.5.0.bZIP.0096	0.11371448033109871	0.11371448033109871	0.22769475568984576	0.30024654832347136	0.25177989904592074	0.36314408516238567	0.4399210251698229	0.014626078244026657
JUNB	GM.5.0.bZIP.0096	0.1451785068744972	0.1451785068744972	0.18037146614069685	0.162534516765286	0.1327924730210218	0.2511330978742036	0.6000960460410864	0.014626078244026657
BATF3	GM.5.0.bZIP.0097	0.0635721182205537	0.0635721182205537	0.32503762921929863	0.05339250493096642	0.08770826408344232	0.2007729331437625	0.6972948362413356	0.021312042753520485
ATF3	GM.5.0.bZIP.0100	-0.07517026532946262	0.07517026532946262	0.29876222250199336	0.42344181459566077	0.38805779408486907	0.46808114517778626	0.32967885237857	0.013821187320315577
NRL	GM.5.0.bZIP.0101	0.028255584529812063	0.028255584529812063	0.4168373970092464	0.25087771203155823	0.3406902230820968	0.4367823372847395	0.35973493205897	0.015246906447889973
FOSL1	GM.5.0.bZIP.0102	0.5253222425678661	0.5253222425678661	0.0031262327416173717	0.0002071005917159141	9.873681471565713e-06	0.0015045552386861877	2.8225918628150883	0.023438121731334537
TP73	GM.5.0.p53.0001	0.17364586090213663	0.17364586090213663	0.1447067998377328	0.031203155818540437	0.02889924840947748	0.10572895759564932	0.9758060495739798	0.05401125356668635
TP73	GM.5.0.p53.0004	0.19772908451034132	0.19772908451034132	0.1195352301817114	0.013708086785009925	0.012148433509786104	0.066024095161881	1.1802975419407251	0.05862383667057186
TP73	GM.5.0.p53.0006	0.14052740826975219	0.14052740826975219	0.1868351588400688	0.07475345167652861	0.07361904166325901	0.18780367771239542	0.7262959073065406	0.020248107760294405
TP73	GM.5.0.p53.0007	0.1659463266820077	0.1659463266820077	0.15370633821533985	0.03911242603550292	0.036756474104770426	0.12362042860348797	0.9079097550023468	0.04590486646391768
TP73	GM.5.0.p53.0011	0.2170017769724955	0.2170017769724955	0.10221711639878578	0.006173570019723798	0.005280665232781519	0.04168946236406462	1.379973705589116	0.050363752590488045
